f_datetime,temp_air,temp_soil,f_conc,PAR,turfID,type,f_start,f_end,f_fluxID,n_conc,ratio,flag,f_time,f_cut,Cm_est,a_est,b_est,tz_est,f_Cz,time_diff,f_Cm,f_a,f_b,f_tz,f_slope_tz,f_fit,f_fit_slope,f_start_z,volume
2022-07-28T23:48:17Z,NA,NA,456.18,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,55,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,462.706458974171,472.5929811178083,2022-07-28T23:47:32Z,28
2022-07-28T23:48:18Z,NA,NA,456.65,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,56,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,463.1268448695938,473.4457980748191,2022-07-28T23:47:32Z,28
2022-07-28T23:48:19Z,NA,NA,456.57,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,57,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,463.53887734640136,474.29861503182985,2022-07-28T23:47:32Z,28
2022-07-28T23:48:20Z,NA,NA,456.47,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,58,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,463.9426095321585,475.1514319888406,2022-07-28T23:47:32Z,28
2022-07-28T23:48:21Z,NA,NA,457.34,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,59,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,464.3380942165394,476.0042489458515,2022-07-28T23:47:32Z,28
2022-07-28T23:48:22Z,NA,NA,458.13,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,60,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,464.7253838534772,476.85706590286225,2022-07-28T23:47:32Z,28
2022-07-28T23:48:23Z,NA,NA,458.12,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,61,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,465.10453056329936,477.70988285987306,2022-07-28T23:47:32Z,28
2022-07-28T23:48:24Z,NA,NA,458.84,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,62,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,465.4755861348487,478.5626998168838,2022-07-28T23:47:32Z,28
2022-07-28T23:48:25Z,NA,NA,458.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,63,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,465.83860202759263,479.41551677389464,2022-07-28T23:47:32Z,28
2022-07-28T23:48:26Z,7.36,10.75,458.99,2.14,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,64,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,466.1936293737171,480.2683337309054,2022-07-28T23:47:32Z,28
2022-07-28T23:48:27Z,NA,NA,459.45,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,65,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,466.5407189802085,481.1211506879162,2022-07-28T23:47:32Z,28
2022-07-28T23:48:28Z,NA,NA,459.93,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,66,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,466.8799213309219,481.973967644927,2022-07-28T23:47:32Z,28
2022-07-28T23:48:29Z,NA,NA,460.87,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,67,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,467.21128658863614,482.8267846019378,2022-07-28T23:47:32Z,28
2022-07-28T23:48:30Z,NA,NA,460.17,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,68,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,467.53486459709575,483.67960155894855,2022-07-28T23:47:32Z,28
2022-07-28T23:48:31Z,NA,NA,461.26,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,69,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,467.8507048830403,484.53241851595936,2022-07-28T23:47:32Z,28
2022-07-28T23:48:32Z,NA,NA,461.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,70,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,468.1588566582203,485.3852354729702,2022-07-28T23:47:32Z,28
2022-07-28T23:48:33Z,NA,NA,461.55,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,71,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,468.45936882140035,486.23805242998094,2022-07-28T23:47:32Z,28
2022-07-28T23:48:34Z,NA,NA,461.82,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,72,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,468.7522899603504,487.0908693869917,2022-07-28T23:47:32Z,28
2022-07-28T23:48:35Z,NA,NA,461.92,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,73,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,469.0376683538225,487.9436863440025,2022-07-28T23:47:32Z,28
2022-07-28T23:48:36Z,7.36,10.75,462.79,2.44,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,74,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,469.3155519735176,488.7965033010134,2022-07-28T23:47:32Z,28
2022-07-28T23:48:37Z,NA,NA,462,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,75,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,469.5859884860373,489.6493202580241,2022-07-28T23:47:32Z,28
2022-07-28T23:48:38Z,NA,NA,462.94,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,76,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,469.8490252548247,490.5021372150349,2022-07-28T23:47:32Z,28
2022-07-28T23:48:39Z,NA,NA,463.73,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,77,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,470.1047093420924,491.35495417204567,2022-07-28T23:47:32Z,28
2022-07-28T23:48:40Z,NA,NA,463.97,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,78,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,470.3530875107383,492.2077711290565,2022-07-28T23:47:32Z,28
2022-07-28T23:48:41Z,NA,NA,464.51,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,79,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,470.5942062262493,493.0605880860672,2022-07-28T23:47:32Z,28
2022-07-28T23:48:42Z,NA,NA,463.79,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,80,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,470.82811165859266,493.91340504307806,2022-07-28T23:47:32Z,28
2022-07-28T23:48:43Z,NA,NA,464.89,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,81,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,471.054849684096,494.7662220000888,2022-07-28T23:47:32Z,28
2022-07-28T23:48:44Z,NA,NA,464.89,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,82,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,471.274465887314,495.6190389570996,2022-07-28T23:47:32Z,28
2022-07-28T23:48:45Z,NA,NA,464.49,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,83,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,471.48700556288475,496.4718559141104,2022-07-28T23:47:32Z,28
2022-07-28T23:48:46Z,7.37,10.75,466.3,2.44,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,84,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,471.69251371737374,497.3246728711212,2022-07-28T23:47:32Z,28
2022-07-28T23:48:47Z,NA,NA,466.3,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,85,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,471.891035071105,498.177489828132,2022-07-28T23:47:32Z,28
2022-07-28T23:48:48Z,NA,NA,466.22,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,86,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,472.0826140599827,499.0303067851428,2022-07-28T23:47:32Z,28
2022-07-28T23:48:49Z,NA,NA,466.23,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,87,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,472.2672948372997,499.88312374215354,2022-07-28T23:47:32Z,28
2022-07-28T23:48:50Z,NA,NA,466.7,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,88,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,472.44512127553435,500.7359406991643,2022-07-28T23:47:32Z,28
2022-07-28T23:48:51Z,NA,NA,467.41,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,89,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,472.6161369681374,501.5887576561752,2022-07-28T23:47:32Z,28
2022-07-28T23:48:52Z,NA,NA,467.65,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,90,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,472.7803852313062,502.44157461318594,2022-07-28T23:47:32Z,28
2022-07-28T23:48:53Z,NA,NA,468.14,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,91,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,472.9379091057476,503.2943915701967,2022-07-28T23:47:32Z,28
2022-07-28T23:48:54Z,NA,NA,467.65,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,92,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.08875135843095,504.1472085272076,2022-07-28T23:47:32Z,28
2022-07-28T23:48:55Z,NA,NA,468.6,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,93,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.2329544843285,505.0000254842183,2022-07-28T23:47:32Z,28
2022-07-28T23:48:56Z,7.37,10.75,468.77,1.98,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,94,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.37056070814486,505.8528424412291,2022-07-28T23:47:32Z,28
2022-07-28T23:48:57Z,NA,NA,469,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,95,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.5016119860371,506.70565939823985,2022-07-28T23:47:32Z,28
2022-07-28T23:48:58Z,NA,NA,469.31,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,96,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.6261500073217,507.5584763552507,2022-07-28T23:47:32Z,28
2022-07-28T23:48:59Z,NA,NA,470.02,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,97,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.7442161961719,508.4112933122615,2022-07-28T23:47:32Z,28
2022-07-28T23:49:00Z,NA,NA,469.79,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,98,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.85585171330433,509.26411026927224,2022-07-28T23:47:32Z,28
2022-07-28T23:49:01Z,NA,NA,470.74,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,99,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,473.96109745765426,510.116927226283,2022-07-28T23:47:32Z,28
2022-07-28T23:49:02Z,NA,NA,470.81,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,100,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.0599940680403,510.9697441832938,2022-07-28T23:47:32Z,28
2022-07-28T23:49:03Z,NA,NA,470.96,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,101,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.1525819248196,511.82256114030463,2022-07-28T23:47:32Z,28
2022-07-28T23:49:04Z,NA,NA,471.9,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,102,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.2389011515304,512.6753780973154,2022-07-28T23:47:32Z,28
2022-07-28T23:49:05Z,NA,NA,471.26,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,103,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.31899161652666,513.5281950543263,2022-07-28T23:47:32Z,28
2022-07-28T23:49:06Z,7.37,10.74,472.21,2.44,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,104,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.39289293460047,514.381012011337,2022-07-28T23:47:32Z,28
2022-07-28T23:49:07Z,NA,NA,472.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,105,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.4606444685942,515.2338289683478,2022-07-28T23:47:32Z,28
2022-07-28T23:49:08Z,NA,NA,472.76,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,106,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.5222853310038,516.0866459253585,2022-07-28T23:47:32Z,28
2022-07-28T23:49:09Z,NA,NA,473.07,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,107,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.5778543855705,516.9394628823694,2022-07-28T23:47:32Z,28
2022-07-28T23:49:10Z,NA,NA,473.93,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,108,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.62739024886264,517.7922798393802,2022-07-28T23:47:32Z,28
2022-07-28T23:49:11Z,NA,NA,474.01,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,109,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.67093129184855,518.6450967963909,2022-07-28T23:47:32Z,28
2022-07-28T23:49:12Z,NA,NA,473.62,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,110,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.7085156414577,519.4979137534017,2022-07-28T23:47:32Z,28
2022-07-28T23:49:13Z,NA,NA,473.86,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,111,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.74018118213314,520.3507307104126,2022-07-28T23:47:32Z,28
2022-07-28T23:49:14Z,NA,NA,474.49,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,112,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.7659655573737,521.2035476674233,2022-07-28T23:47:32Z,28
2022-07-28T23:49:15Z,NA,NA,475.05,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,113,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.785906171266,522.0563646244341,2022-07-28T23:47:32Z,28
2022-07-28T23:49:16Z,7.38,10.74,475.09,1.98,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,114,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.80004019000825,522.909181581445,2022-07-28T23:47:32Z,28
2022-07-28T23:49:17Z,NA,NA,475.76,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,115,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.80840454342183,523.7619985384557,2022-07-28T23:47:32Z,28
2022-07-28T23:49:18Z,NA,NA,475.84,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,116,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.8110359264553,524.6148154954665,2022-07-28T23:47:32Z,28
2022-07-28T23:49:19Z,NA,NA,475.14,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,117,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.8079708006783,525.4676324524772,2022-07-28T23:47:32Z,28
2022-07-28T23:49:20Z,NA,NA,476.32,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,118,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.7992453957656,526.3204494094881,2022-07-28T23:47:32Z,28
2022-07-28T23:49:21Z,NA,NA,476.87,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,119,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.7848957109719,527.1732663664989,2022-07-28T23:47:32Z,28
2022-07-28T23:49:22Z,NA,NA,476.87,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,120,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.7649575165975,528.0260833235096,2022-07-28T23:47:32Z,28
2022-07-28T23:49:23Z,NA,NA,477.66,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,121,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.73946635544456,528.8789002805204,2022-07-28T23:47:32Z,28
2022-07-28T23:49:24Z,NA,NA,478.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,122,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.7084575442633,529.7317172375313,2022-07-28T23:47:32Z,28
2022-07-28T23:49:25Z,NA,NA,478.59,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,123,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.6719661751905,530.584534194542,2022-07-28T23:47:32Z,28
2022-07-28T23:49:26Z,7.38,10.74,478.97,1.98,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA,124,keep,495.41,0.10680980034473687,-0.00190839485365293,14,434.97764705882366,0,708.6119465654118,-0.8930491012379946,0.00638028953752104,10.89283989986524,0.8528169570107897,474.63002711717786,531.4373511515528,2022-07-28T23:47:32Z,28
